date,CAT,HON
2020-11-17,155.65748596191406,172.94740295410156
2020-11-18,156.4089813232422,169.39297485351562
2020-11-19,156.55386352539062,170.7490692138672
2020-11-20,155.9472198486328,170.142578125
2020-11-23,158.25611877441406,172.31570434570312
2020-11-24,160.1756591796875,175.1036834716797
2020-11-25,158.1202850341797,174.9268341064453
2020-11-27,158.5277557373047,176.3839569091797
2020-11-30,157.1786651611328,171.7598114013672
2020-12-01,156.87982177734375,173.68020629882812
2020-12-02,157.43214416503906,175.19631958007812
2020-12-03,158.1202850341797,175.381591796875
2020-12-04,164.98365783691406,179.1382293701172
2020-12-07,161.8145751953125,177.80743408203125
2020-12-08,161.93226623535156,178.62445068359375
2020-12-09,163.04600524902344,178.7676239013672
2020-12-10,161.94131469726562,178.54022216796875
2020-12-11,162.3397216796875,180.7806854248047
2020-12-14,161.2169952392578,178.4391632080078
2020-12-15,164.55812072753906,180.39324951171875
2020-12-16,162.52989196777344,177.14202880859375
2020-12-17,162.23109436035156,178.51495361328125
2020-12-18,163.85186767578125,176.91461181640625
2020-12-21,163.12750244140625,177.43682861328125
2020-12-22,159.8859100341797,175.1457977294922
2020-12-23,161.552001953125,176.8724822998047
2020-12-24,162.584228515625,176.48500061035156
2020-12-28,161.50669860839844,176.83035278320312
2020-12-29,159.9492950439453,176.1481170654297
2020-12-30,163.01881408691406,177.68116760253906
2020-12-31,164.8116455078125,179.1551055908203
2021-01-04,164.92938232421875,175.1541748046875
2021-01-05,166.27847290039062,175.5837860107422
2021-01-06,175.5322723388672,178.7845458984375
2021-01-07,175.86729431152344,179.07928466796875
2021-01-08,175.89450073242188,176.90618896484375
2021-01-11,175.5322723388672,175.4995574951172
2021-01-12,178.86436462402344,175.93756103515625
2021-01-13,177.370361328125,174.37088012695312
2021-01-14,178.7375946044922,175.71011352539062
2021-01-15,176.22044372558594,173.4864501953125
2021-01-19,176.64825439453125,174.15188598632812
2021-01-20,175.0825958251953,175.26373291015625
2021-01-21,174.946044921875,172.86318969726562
2021-01-22,174.71849060058594,170.35316467285156
2021-01-25,170.53121948242188,170.03311157226562
2021-01-26,170.41287231445312,169.35084533691406
2021-01-27,164.42324829101562,167.93577575683594
2021-01-28,167.80039978027344,170.85011291503906
