date,BRK-B,JPM,NVDA,GOOGL,PEP,WMT,^GSPC
2014-11-06,143.2899932861328,45.05146408081055,0.48253771662712097,27.358381271362305,67.80850982666016,20.833023071289062,2031.2099609375
2014-11-07,143.61000061035156,45.228050231933594,0.47227615118026733,27.36482810974121,67.801513671875,21.090057373046875,2031.9200439453125
2014-11-10,145.0500030517578,45.5665168762207,0.47776493430137634,27.682701110839844,67.92058563232422,21.269437789916992,2038.260009765625
2014-11-11,144.9499969482422,45.15446472167969,0.4720373749732971,27.83445167541504,67.73145294189453,21.154319763183594,2039.6800537109375
2014-11-12,145.52000427246094,44.55849075317383,0.4689350426197052,27.683696746826172,68.05367279052734,21.20517921447754,2038.25
2014-11-13,146.2899932861328,44.315677642822266,0.4665486812591553,27.593936920166016,69.02024841308594,22.206541061401367,2039.3299560546875
2014-11-14,145.52000427246094,44.35247039794922,0.47227615118026733,27.53194808959961,68.4458999633789,22.211891174316406,2039.8199462890625
2014-11-17,145.3699951171875,44.426055908203125,0.4701283276081085,27.107954025268555,68.93624114990234,22.375219345092773,2041.3199462890625
2014-11-18,145.80999755859375,44.53642654418945,0.4813445210456848,27.00232696533203,68.59999084472656,22.43412208557129,2051.800048828125
2014-11-19,145.64999389648438,44.58791732788086,0.47954708337783813,27.135723114013672,68.92921447753906,22.75541114807129,2048.719970703125
2014-11-20,145.72000122070312,44.23474884033203,0.4874556064605713,26.965133666992188,68.68403625488281,22.645631790161133,2052.75
2014-11-21,146.6999969482422,44.47756576538086,0.4900919497013092,27.07076072692871,69.2654037475586,22.664379119873047,2063.5
2014-11-24,147.27000427246094,44.85280227661133,0.4932073652744293,27.14961051940918,69.11833953857422,22.86518669128418,2069.409912109375
2014-11-25,147.80999755859375,44.367191314697266,0.49296778440475464,27.236392974853516,69.29341888427734,22.744714736938477,2067.030029296875
2014-11-26,148.19000244140625,44.39663314819336,0.5013555884361267,27.162006378173828,69.58760833740234,22.752729415893555,2072.830078125
2014-11-28,148.69000244140625,44.26418685913086,0.5025540590286255,27.228954315185547,70.1129379272461,23.438152313232422,2067.56005859375
2014-12-01,148.52000427246094,44.14645004272461,0.4932073652744293,26.76131820678711,69.8117446899414,23.084732055664062,2053.43994140625
2014-12-02,149.8699951171875,44.941097259521484,0.49392634630203247,26.708751678466797,70.31605529785156,23.1329288482666,2066.550048828125
2014-12-03,149.72999572753906,45.27954864501953,0.5066279172897339,26.628416061401367,69.31844329833984,22.869068145751953,2074.330078125
2014-12-04,150.0500030517578,45.161834716796875,0.5020744204521179,26.9066162109375,68.91661071777344,22.82061004638672,2071.919921875
2014-12-05,150.67999267578125,46.133060455322266,0.5049504041671753,26.18756103515625,68.92362976074219,22.648303985595703,2075.3701171875
2014-12-08,151.94000244140625,46.11098098754883,0.4984799027442932,26.318973541259766,68.93771362304688,22.67791748046875,2060.31005859375
2014-12-09,150.4600067138672,45.9491081237793,0.49680233001708984,26.585769653320312,68.47944641113281,22.49752426147461,2059.820068359375
2014-12-10,149.0800018310547,44.64678192138672,0.48577824234962463,26.185577392578125,67.8096923828125,22.34136962890625,2026.1400146484375
2014-12-11,150.1300048828125,44.98524475097656,0.48553866147994995,26.387409210205078,67.88724517822266,22.570222854614258,2035.3299560546875
2014-12-12,146.4600067138672,44.17588806152344,0.4704402685165405,25.861753463745117,66.79443359375,22.564838409423828,2002.3299560546875
2014-12-15,146.1199951171875,43.52841567993164,0.4690023958683014,25.580577850341797,66.37142944335938,22.599836349487305,1989.6300048828125
2014-12-16,145.27999877929688,42.991294860839844,0.4637300372123718,24.703826904296875,65.27861022949219,22.335979461669922,1972.739990234375
2014-12-17,148.4499969482422,43.97723388671875,0.48266276717185974,25.114925384521484,66.0752944946289,22.67791748046875,2012.8900146484375
2014-12-18,152.6699981689453,45.23540496826172,0.484579861164093,25.52007484436035,67.23157501220703,23.138315200805664,2061.22998046875
