date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2008-10-21,8.85372257232666,14.017468452453613,9.165477752685547,17.438180923461914,6.42556095123291,15.110584259033203,,7.772961616516113,19.989559173583984,8.839503288269043
2008-10-22,8.368491172790527,12.654656410217285,8.590433120727539,16.634212493896484,6.090486526489258,14.874092102050781,,7.443456649780273,19.494813919067383,8.235808372497559
2008-10-23,8.177133560180664,13.327472686767578,8.502416610717773,16.676902770996094,6.228456020355225,14.936333656311035,,7.621712684631348,19.04436492919922,8.235808372497559
2008-10-24,7.825168609619141,12.497187614440918,7.950846195220947,15.71641731262207,5.9367451667785645,14.189506530761719,,7.4191508293151855,18.977903366088867,7.764049053192139
2008-10-27,7.244265079498291,11.698400497436523,7.733737945556641,15.111666679382324,5.814541816711426,13.8285551071167,,7.130164623260498,18.165618896484375,7.648110389709473
2008-10-28,8.156633377075195,13.482072830200195,8.948369026184082,16.662670135498047,6.622665882110596,14.780741691589355,,7.848584175109863,19.31020164489746,8.395729064941406
2008-10-29,8.49150562286377,13.77983283996582,8.396796226501465,16.733823776245117,6.366430282592773,14.494462013244629,,7.597408771514893,19.177282333374023,8.567644119262695
2008-10-30,8.75804328918457,14.415430068969727,8.690186500549316,17.33856773376465,6.602952003479004,15.104366302490234,,8.021435737609863,19.627735137939453,8.827510833740234
2008-10-31,8.857138633728027,14.716052055358887,9.112669944763184,17.91486358642578,6.563531875610352,15.01101303100586,,7.808069229125977,19.642499923706055,9.187324523925781
2008-11-03,8.816133499145508,14.260830879211426,9.165477752685547,17.608924865722656,6.563531875610352,15.241278648376465,,7.889095306396484,19.790180206298828,8.923456192016602
2008-11-04,9.229602813720703,15.179862976074219,9.681842803955078,18.377317428588867,6.839478015899658,15.465326309204102,,8.037641525268555,20.04863739013672,9.275279998779297
2008-11-05,8.84347152709961,14.501319885253906,8.795805931091309,17.608924865722656,6.42556095123291,15.191492080688477,,7.889095306396484,19.753257751464844,8.76353931427002
2008-11-06,8.361655235290527,13.628091812133789,8.191429138183594,16.783628463745117,6.070774555206299,15.029679298400879,,7.5190839767456055,19.273277282714844,8.299783706665039
2008-11-07,8.498340606689453,14.272265434265137,8.343985557556152,16.95437240600586,6.244228363037109,15.098145484924316,,7.848584175109863,19.5169677734375,8.443705558776855
2008-11-10,8.501755714416504,14.320952415466309,8.097540855407715,16.96149253845215,6.177210330963135,15.141705513000488,,7.659524917602539,19.37666130065918,8.247806549072266
2008-11-11,8.163466453552246,13.908669471740723,7.8158860206604,16.584409713745117,6.043180465698242,14.799416542053223,,7.659524917602539,19.02959632873535,7.959950923919678
2008-11-12,7.644063472747803,12.76917552947998,7.33473014831543,15.794684410095215,5.759350299835205,14.482013702392578,,7.405647277832031,18.608678817749023,7.476198196411133
2008-11-13,8.265974044799805,14.269411087036133,7.868697166442871,16.64133071899414,6.118081092834473,15.06080436706543,,7.967414855957031,19.605575561523438,8.059901237487793
2008-11-14,7.7636613845825195,13.676762580871582,7.469688892364502,15.936979293823242,5.838192939758301,14.612702369689941,,7.7783613204956055,18.85975456237793,7.668095111846924
