date,XOM,CVX
2023-08-30,101.12440490722656,142.52601623535156
2023-08-31,101.40714263916016,143.34463500976562
2023-09-01,103.53213500976562,146.19192504882812
2023-09-05,103.54125213623047,148.1138916015625
2023-09-06,104.4350357055664,148.26515197753906
2023-09-07,103.92430877685547,148.27403259277344
2023-09-08,105.4382553100586,148.78121948242188
2023-09-11,104.11582946777344,145.71144104003906
2023-09-12,107.15283966064453,148.42530822753906
2023-09-13,106.1952133178711,147.88250732421875
2023-09-14,108.09221649169922,148.7989959716797
2023-09-15,106.43234252929688,148.1494598388672
2023-09-18,107.2896499633789,148.7901153564453
2023-09-19,107.00691986083984,148.7723388671875
2023-09-20,106.15873718261719,148.31854248046875
2023-09-21,104.66304016113281,146.98385620117188
2023-09-22,104.82719421386719,147.95370483398438
2023-09-25,106.00372314453125,150.11590576171875
2023-09-26,106.16787719726562,149.30621337890625
2023-09-27,109.62440490722656,152.1890869140625
2023-09-28,108.95863342285156,151.78871154785156
2023-09-29,107.23492431640625,150.03579711914062
2023-10-02,105.45649719238281,148.18504333496094
2023-10-03,105.63890075683594,148.5320587158203
2023-10-04,101.68985748291016,145.07078552246094
2023-10-05,99.40069580078125,145.8360137939453
2023-10-06,97.74082946777344,144.35008239746094
2023-10-09,101.160888671875,148.34523010253906
2023-10-10,100.73223876953125,148.18504333496094
2023-10-11,97.12065124511719,143.34463500976562
2023-10-12,97.10243225097656,143.4602813720703
2023-10-13,100.20327758789062,145.97837829589844
2023-10-16,100.27623748779297,147.1707000732422
2023-10-17,101.58953857421875,149.11936950683594
2023-10-18,103.01228332519531,150.30274963378906
2023-10-19,103.07612609863281,150.4629364013672
2023-10-20,101.30682373046875,148.44308471679688
2023-10-23,99.82022094726562,142.9709014892578
2023-10-24,98.8534927368164,139.38507080078125
2023-10-25,99.03589630126953,138.69102478027344
2023-10-26,98.13300323486328,137.69447326660156
2023-10-27,96.26336669921875,128.44068908691406
2023-10-30,96.56431579589844,129.98887634277344
2023-10-31,96.53697204589844,129.66859436035156
2023-11-01,96.34545135498047,128.1114501953125
2023-11-02,99.51013946533203,132.36465454101562
2023-11-03,98.29717254638672,131.3413848876953
2023-11-06,96.55520629882812,130.7986297607422
2023-11-07,95.041259765625,128.4940948486328
2023-11-08,93.87388610839844,126.70560455322266
2023-11-09,93.90122985839844,126.29631042480469
2023-11-10,94.62174224853516,127.1949691772461
2023-11-13,95.61582946777344,128.1292724609375
2023-11-14,95.98397827148438,129.06356811523438
2023-11-15,95.40415954589844,129.517333984375
2023-11-16,94.29972076416016,127.46737670898438
2023-11-17,96.60062408447266,129.88597106933594
2023-11-20,96.17725372314453,129.81405639648438
2023-11-21,96.14044952392578,129.50836181640625
2023-11-22,95.72627258300781,129.7690887451172
2023-11-24,96.24168395996094,130.28158569335938
2023-11-27,95.68026733398438,129.7960662841797
2023-11-28,95.62503814697266,130.83001708984375
2023-11-29,94.18927764892578,129.3914337158203
2023-11-30,94.55741882324219,129.1127471923828
2023-12-01,94.78751373291016,130.20066833496094
2023-12-04,94.2721176147461,130.25460815429688
2023-12-05,92.44060516357422,128.4473876953125
2023-12-06,91.2165298461914,128.1506805419922
2023-12-07,90.58148956298828,128.05178833007812
2023-12-08,91.62149810791016,129.75108337402344
2023-12-11,91.68592071533203,129.7870635986328
2023-12-12,90.24095916748047,128.1237030029297
2023-12-13,91.04166412353516,130.0208282470703
2023-12-14,93.48981475830078,134.8041229248047
2023-12-15,92.86396789550781,134.2826385498047
2023-12-18,93.55423736572266,134.57933044433594
2023-12-19,94.78751373291016,136.34161376953125
2023-12-20,93.20449829101562,135.09185791015625
2023-12-21,93.62786865234375,135.5054473876953
2023-12-22,93.79351806640625,135.81114196777344
2023-12-26,94.0052261352539,137.03392028808594
2023-12-27,93.56343078613281,136.5843963623047
2023-12-28,92.21051788330078,134.6602783203125
2023-12-29,92.01725006103516,134.11183166503906
2024-01-02,94.20769500732422,134.3995361328125
2024-01-03,94.99919128417969,136.9619903564453
2024-01-04,94.1708755493164,135.46047973632812
2024-01-05,94.45618438720703,135.22669982910156
2024-01-08,92.88237762451172,134.41749572753906
2024-01-09,91.73193359375,131.00086975097656
2024-01-10,90.82998657226562,129.92193603515625
2024-01-11,90.81156921386719,130.6232452392578
2024-01-12,91.98963165283203,132.41250610351562
2024-01-16,89.90962219238281,129.1936492919922
2024-01-17,89.25617980957031,128.68116760253906
2024-01-18,89.09050750732422,127.51229858398438
2024-01-19,89.22856140136719,127.88994598388672
2024-01-22,89.1089096069336,128.11473083496094
2024-01-23,90.11210632324219,127.75508117675781
2024-01-24,91.6675033569336,130.29957580566406
2024-01-25,93.99600982666016,133.58132934570312
2024-01-26,94.79671478271484,134.0938262939453
2024-01-29,94.9163589477539,134.03988647460938
2024-01-30,96.49937438964844,134.97494506835938
2024-01-31,94.62184143066406,132.55633544921875
2024-02-01,94.23529052734375,132.9699249267578
2024-02-02,93.84876251220703,136.88107299804688
2024-02-05,93.46219635009766,136.9619903564453
2024-02-06,94.10646057128906,136.97998046875
2024-02-07,94.07884216308594,136.7821807861328
2024-02-08,95.68946838378906,138.5174560546875
2024-02-09,93.66466522216797,135.8021240234375
2024-02-12,94.95317840576172,136.73724365234375
2024-02-13,94.13573455810547,135.40652465820312
2024-02-14,93.6712646484375,135.77516174316406
2024-02-15,96.3558349609375,140.39251708984375
2024-02-16,96.3558349609375,140.54705810546875
2024-02-20,95.44549560546875,139.97438049316406
2024-02-21,97.3962173461914,141.2832489013672
2024-02-22,97.3126220703125,141.27415466308594
2024-02-23,96.45801544189453,140.5742950439453
2024-02-26,96.83885192871094,140.3834228515625
2024-02-27,96.63450622558594,138.30198669433594
2024-02-28,96.90389251708984,138.465576171875
2024-02-29,97.08966827392578,138.16561889648438
2024-03-01,98.3158187866211,138.8927764892578
2024-03-04,96.9410400390625,135.32070922851562
2024-03-05,98.13005065917969,135.96604919433594
2024-03-06,99.1797103881836,134.82081604003906
2024-03-07,99.737060546875,135.7660675048828
2024-03-08,100.67525482177734,136.22964477539062
2024-03-11,101.26976776123047,138.15655517578125
2024-03-12,100.61952209472656,138.05657958984375
2024-03-13,101.74349975585938,139.87442016601562
2024-03-14,103.54560089111328,141.51956176757812
2024-03-15,103.35980224609375,141.3832550048828
2024-03-18,104.31658935546875,141.25596618652344
2024-03-19,105.05042266845703,142.35577392578125
2024-03-20,104.9575424194336,140.4742889404297
2024-03-21,105.42198944091797,140.75608825683594
2024-03-22,105.42198944091797,140.5742950439453
2024-03-25,106.4995346069336,142.2194366455078
2024-03-26,105.70066833496094,141.1287384033203
2024-03-27,106.79678344726562,142.11038208007812
2024-03-28,107.97650146484375,143.373779296875
2024-04-01,108.67317962646484,144.59173583984375
2024-04-02,110.80037689208984,145.22796630859375
2024-04-03,110.8189468383789,145.82786560058594
2024-04-04,111.20909881591797,146.0550994873047
2024-04-05,112.7417984008789,146.88223266601562
2024-04-08,111.9801025390625,146.582275390625
2024-04-09,112.56529998779297,147.2457733154297
2024-04-10,113.51278686523438,147.85475158691406
2024-04-11,113.13194274902344,147.1457977294922
2024-04-12,111.8128890991211,144.48263549804688
2024-04-15,111.17194366455078,143.23744201660156
2024-04-16,110.25232696533203,142.04673767089844
2024-04-17,110.19658660888672,142.1558074951172
2024-04-18,110.09440612792969,143.21925354003906
2024-04-19,111.35771942138672,145.42794799804688
2024-04-22,111.98937225341797,147.173095703125
2024-04-23,112.42597198486328,148.01837158203125
2024-04-24,112.44456481933594,148.6728057861328
2024-04-25,112.70464324951172,150.22708129882812
2024-04-26,109.57421875,150.78150939941406
2024-04-29,111.13478088378906,151.1814422607422
2024-04-30,109.86217498779297,146.582275390625
2024-05-01,107.78141784667969,145.09165954589844
2024-05-02,107.97650146484375,146.09146118164062
2024-05-03,107.7535629272461,145.65516662597656
2024-05-06,108.45025634765625,147.5184783935547
2024-05-07,107.9114761352539,147.85475158691406
2024-05-08,107.89289855957031,147.73660278320312
2024-05-09,110.02010345458984,150.38160705566406
2024-05-10,109.57421875,150.71791076660156
2024-05-13,109.52777099609375,149.54539489746094
2024-05-14,110.19265747070312,148.70916748046875
2024-05-15,111.04483795166016,148.20018005371094
2024-05-16,110.37995147705078,147.89718627929688
2024-05-17,112.03746795654297,149.3477783203125
2024-05-20,111.12911987304688,147.943115234375
2024-05-21,110.36122131347656,146.86891174316406
2024-05-22,108.1418228149414,144.66546630859375
2024-05-23,106.29701232910156,144.0870819091797
